   ,STATENM,STATECD,COUNTYNM,COUNTYCD,SPCD,SCIENTIFIC_NAME,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
4518,Arkansas,5,Clallam,39,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,52301,13212239.55,8439033.457,40598771.71,
4519,Arkansas,5,Dallas,39,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,52301,13212239.55,8439033.457,40598771.71,
4520,Arkansas,5,Clallam,39,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,52301,7544676.342,,,32645433.36
4521,Arkansas,5,Dallas,39,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,52301,7544676.342,,,32645433.36
4522,Arkansas,5,Clallam,39,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,52301,4645959.761,,7171753.59,
4523,Arkansas,5,Dallas,39,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,52301,4645959.761,,7171753.59,
4524,Arkansas,5,Clallam,39,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,52301,1820704.891,,,
4525,Arkansas,5,Dallas,39,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,52301,1820704.891,,,
4526,Arkansas,5,Clallam,39,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,3,0,52301,342468.1897,,,
4527,Arkansas,5,Dallas,39,931,Sassafras albidum,41,Other eastern soft hardwoods,Hardwood,3,0,52301,342468.1897,,,
4528,Arkansas,5,Clallam,39,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,52301,5268198.793,8182992.862,31177005.23,
4529,Arkansas,5,Dallas,39,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,52301,5268198.793,8182992.862,31177005.23,
4530,Arkansas,5,Barbour,41,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,1,0,52301,2185073.931,,5965013.958,
4531,Arkansas,5,Desha,41,313,Acer negundo,41,Other eastern soft hardwoods,Hardwood,1,0,52301,2185073.931,,5965013.958,
4532,Arkansas,5,Barbour,41,316,Acer rubrum,32,Soft maple,Hardwood,1,0,52301,,4059192.984,,21760785.59
4533,Arkansas,5,Desha,41,316,Acer rubrum,32,Soft maple,Hardwood,1,0,52301,,4059192.984,,21760785.59
4534,Arkansas,5,Barbour,41,401,Carya aquatica,29,Hickory,Hardwood,1,0,52301,551208.1281,2229425.951,,
4535,Arkansas,5,Desha,41,401,Carya aquatica,29,Hickory,Hardwood,1,0,52301,551208.1281,2229425.951,,
4536,Arkansas,5,Barbour,41,404,Carya illinoinensis,29,Hickory,Hardwood,1,0,52301,6399379.375,,11839376.6,21333329.57
4537,Arkansas,5,Desha,41,404,Carya illinoinensis,29,Hickory,Hardwood,1,0,52301,6399379.375,,11839376.6,21333329.57
4538,Arkansas,5,Barbour,41,408,Carya texana,29,Hickory,Hardwood,1,0,52301,902574.9313,,,
4539,Arkansas,5,Desha,41,408,Carya texana,29,Hickory,Hardwood,1,0,52301,902574.9313,,,
4540,Arkansas,5,Barbour,41,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,1,0,52301,10557383.77,16642801.98,26805448.69,15274743.14
4541,Arkansas,5,Desha,41,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,1,0,52301,10557383.77,16642801.98,26805448.69,15274743.14
4542,Arkansas,5,Barbour,41,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,1,0,52301,1576788.651,,9442641.157,
4543,Arkansas,5,Desha,41,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,1,0,52301,1576788.651,,9442641.157,
4544,Arkansas,5,Barbour,41,544,Fraxinus pennsylvanica,36,Ash,Hardwood,1,0,52301,9649601.207,6863741.065,,29202576.56
4545,Arkansas,5,Desha,41,544,Fraxinus pennsylvanica,36,Ash,Hardwood,1,0,52301,9649601.207,6863741.065,,29202576.56
4546,Arkansas,5,Barbour,41,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,1,0,52301,1374183.737,,,10292705.29
4547,Arkansas,5,Desha,41,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,1,0,52301,1374183.737,,,10292705.29
4548,Arkansas,5,Barbour,41,827,Quercus nigra,28,Other red oaks,Hardwood,1,0,52301,,6106589.559,18312275.14,
4549,Arkansas,5,Desha,41,827,Quercus nigra,28,Other red oaks,Hardwood,1,0,52301,,6106589.559,18312275.14,
4550,Arkansas,5,Barbour,41,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,1,0,52301,3490051.02,,12259353.29,
4551,Arkansas,5,Desha,41,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,1,0,52301,3490051.02,,12259353.29,
4552,Arkansas,5,Barbour,41,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,1,0,52301,509028.0354,6513125.222,,
4553,Arkansas,5,Desha,41,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,1,0,52301,509028.0354,6513125.222,,
4554,Arkansas,5,Barbour,41,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,1,0,52301,606957.3544,,,
4555,Arkansas,5,Desha,41,975,Ulmus rubra,41,Other eastern soft hardwoods,Hardwood,1,0,52301,606957.3544,,,
4556,Arkansas,5,Barbour,41,993,Melia azedarach,43,Eastern noncommercial hardwoods,Hardwood,1,0,52301,1015498.328,,,
4557,Arkansas,5,Desha,41,993,Melia azedarach,43,Eastern noncommercial hardwoods,Hardwood,1,0,52301,1015498.328,,,
4558,Arkansas,5,Berkeley,43,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,3,0,52301,5840422.318,27678195.08,91660532.42,221989426.9
4559,Arkansas,5,Drew,43,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,3,0,52301,5840422.318,27678195.08,91660532.42,221989426.9
4560,Arkansas,5,Berkeley,43,316,Acer rubrum,32,Soft maple,Hardwood,3,0,52301,4558625.521,23241538.91,24000274.46,
4561,Arkansas,5,Drew,43,316,Acer rubrum,32,Soft maple,Hardwood,3,0,52301,4558625.521,23241538.91,24000274.46,
4562,Arkansas,5,Berkeley,43,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,3,0,52301,20537726.13,40498211.31,37621416.41,67485794.12
4563,Arkansas,5,Drew,43,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,3,0,52301,20537726.13,40498211.31,37621416.41,67485794.12
4564,Arkansas,5,Berkeley,43,402,Carya cordiformis,29,Hickory,Hardwood,3,0,52301,4144260.793,,,
4565,Arkansas,5,Drew,43,402,Carya cordiformis,29,Hickory,Hardwood,3,0,52301,4144260.793,,,
4566,Arkansas,5,Berkeley,43,408,Carya texana,29,Hickory,Hardwood,3,0,52301,6264367.768,,,
4567,Arkansas,5,Drew,43,408,Carya texana,29,Hickory,Hardwood,3,0,52301,6264367.768,,,
4568,Arkansas,5,Berkeley,43,409,Carya alba,29,Hickory,Hardwood,3,0,52301,1835891.453,8237749.532,7568212.055,
4569,Arkansas,5,Drew,43,409,Carya alba,29,Hickory,Hardwood,3,0,52301,1835891.453,8237749.532,7568212.055,
4570,Arkansas,5,Berkeley,43,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,52301,1831160.931,,,15460879.03
4571,Arkansas,5,Drew,43,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,3,0,52301,1831160.931,,,15460879.03
4572,Arkansas,5,Berkeley,43,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,52301,5292400.871,14738145.31,,
4573,Arkansas,5,Drew,43,544,Fraxinus pennsylvanica,36,Ash,Hardwood,3,0,52301,5292400.871,14738145.31,,
4574,Arkansas,5,Berkeley,43,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,52301,929593.5115,,,
4575,Arkansas,5,Drew,43,591,Ilex opaca,42,Other eastern hard hardwoods,Hardwood,3,0,52301,929593.5115,,,
4576,Arkansas,5,Berkeley,43,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,52301,26245631.88,44003391.16,86455373.37,29765606.32
4577,Arkansas,5,Drew,43,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,3,0,52301,26245631.88,44003391.16,86455373.37,29765606.32
4578,Arkansas,5,Berkeley,43,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,52301,4304398.833,5603605.487,30764359.91,
4579,Arkansas,5,Drew,43,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,3,0,52301,4304398.833,5603605.487,30764359.91,
4580,Arkansas,5,Berkeley,43,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,52301,6474358.957,14269214.95,10072955.68,17765676.72
4581,Arkansas,5,Drew,43,701,Ostrya virginiana,43,Eastern noncommercial hardwoods,Hardwood,3,0,52301,6474358.957,14269214.95,10072955.68,17765676.72
4582,Arkansas,5,Berkeley,43,802,Quercus alba,25,Select white oaks,Hardwood,3,0,52301,1653115.446,4667432.192,,
4583,Arkansas,5,Drew,43,802,Quercus alba,25,Select white oaks,Hardwood,3,0,52301,1653115.446,4667432.192,,
4584,Arkansas,5,Berkeley,43,812,Quercus falcata,28,Other red oaks,Hardwood,3,0,52301,4056182.019,14399270.71,,19744945.48
4585,Arkansas,5,Drew,43,812,Quercus falcata,28,Other red oaks,Hardwood,3,0,52301,4056182.019,14399270.71,,19744945.48
4586,Arkansas,5,Berkeley,43,813,Quercus pagoda,26,Select red oaks,Hardwood,3,0,52301,10964838.62,17251765.2,,
4587,Arkansas,5,Drew,43,813,Quercus pagoda,26,Select red oaks,Hardwood,3,0,52301,10964838.62,17251765.2,,
4588,Arkansas,5,Berkeley,43,822,Quercus lyrata,27,Other white oaks,Hardwood,3,0,52301,,,,15691989.71
4589,Arkansas,5,Drew,43,822,Quercus lyrata,27,Other white oaks,Hardwood,3,0,52301,,,,15691989.71
4590,Arkansas,5,Berkeley,43,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,52301,12122174.89,7338428.663,7465495.588,
4591,Arkansas,5,Drew,43,827,Quercus nigra,28,Other red oaks,Hardwood,3,0,52301,12122174.89,7338428.663,7465495.588,
4592,Arkansas,5,Berkeley,43,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,52301,561501.0387,,,
4593,Arkansas,5,Drew,43,831,Quercus phellos,28,Other red oaks,Hardwood,3,0,52301,561501.0387,,,
4594,Arkansas,5,Berkeley,43,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,52301,1063943.41,4460706.762,,
4595,Arkansas,5,Drew,43,835,Quercus stellata,27,Other white oaks,Hardwood,3,0,52301,1063943.41,4460706.762,,
4596,Arkansas,5,Berkeley,43,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,52301,3526453.588,,,
4597,Arkansas,5,Drew,43,837,Quercus velutina,28,Other red oaks,Hardwood,3,0,52301,3526453.588,,,
4598,Arkansas,5,Berkeley,43,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,52301,18406299.8,30649115.57,57582288.59,32615260.78
4599,Arkansas,5,Drew,43,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,3,0,52301,18406299.8,30649115.57,57582288.59,32615260.78
4600,Arkansas,5,Berkeley,43,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,52301,1090905.282,,,
4601,Arkansas,5,Drew,43,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,3,0,52301,1090905.282,,,
4602,Arkansas,5,Berkeley,43,8421,Pyrus calleryana,55,Urban-specific hardwoods,Hardwood,3,0,52301,517686.3539,2265695.137,,
4603,Arkansas,5,Drew,43,8421,Pyrus calleryana,55,Urban-specific hardwoods,Hardwood,3,0,52301,517686.3539,2265695.137,,
4604,Arkansas,5,Berkeley,43,8427,Quercus acutissima,55,Urban-specific hardwoods,Hardwood,3,0,52301,,,,17055545.33
4605,Arkansas,5,Drew,43,8427,Quercus acutissima,55,Urban-specific hardwoods,Hardwood,3,0,52301,,,,17055545.33
4606,Arkansas,5,Boone,45,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,52301,8249616.421,6813521.66,43033078.39,21474227.49
4607,Arkansas,5,Faulkner,45,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,52301,8249616.421,6813521.66,43033078.39,21474227.49
4608,Arkansas,5,Boone,45,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,5,0,52301,2384939.733,6218348.484,12551339.72,20755223.71
4609,Arkansas,5,Faulkner,45,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,5,0,52301,2384939.733,6218348.484,12551339.72,20755223.71
4610,Arkansas,5,Boone,45,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,5,0,52301,701650.8749,,,10395513.97
4611,Arkansas,5,Faulkner,45,131,Pinus taeda,2,Loblolly and shortleaf pines,Softwood,5,0,52301,701650.8749,,,10395513.97
4612,Arkansas,5,Boone,45,316,Acer rubrum,32,Soft maple,Hardwood,5,0,52301,7188580.053,24372287.21,27594526.01,15815202.57
4613,Arkansas,5,Faulkner,45,316,Acer rubrum,32,Soft maple,Hardwood,5,0,52301,7188580.053,24372287.21,27594526.01,15815202.57
4614,Arkansas,5,Boone,45,373,Betula nigra,41,Other eastern soft hardwoods,Hardwood,5,0,52301,448677.082,,,
4615,Arkansas,5,Faulkner,45,373,Betula nigra,41,Other eastern soft hardwoods,Hardwood,5,0,52301,448677.082,,,
4616,Arkansas,5,Boone,45,402,Carya cordiformis,29,Hickory,Hardwood,5,0,52301,,7446311.769,19471784.67,
4617,Arkansas,5,Faulkner,45,402,Carya cordiformis,29,Hickory,Hardwood,5,0,52301,,7446311.769,19471784.67,
4618,Arkansas,5,Boone,45,407,Carya ovata,29,Hickory,Hardwood,5,0,52301,3683118.341,,,
4619,Arkansas,5,Faulkner,45,407,Carya ovata,29,Hickory,Hardwood,5,0,52301,3683118.341,,,
4620,Arkansas,5,Boone,45,408,Carya texana,29,Hickory,Hardwood,5,0,52301,10541193.27,27501679.14,8753601.801,73059989.55
4621,Arkansas,5,Faulkner,45,408,Carya texana,29,Hickory,Hardwood,5,0,52301,10541193.27,27501679.14,8753601.801,73059989.55
4622,Arkansas,5,Boone,45,409,Carya alba,29,Hickory,Hardwood,5,0,52301,7341707.698,16691583.23,10088380.34,14954365.06
4623,Arkansas,5,Faulkner,45,409,Carya alba,29,Hickory,Hardwood,5,0,52301,7341707.698,16691583.23,10088380.34,14954365.06
4624,Arkansas,5,Boone,45,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,,23641760.95,,
4625,Arkansas,5,Faulkner,45,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,,23641760.95,,
4626,Arkansas,5,Boone,45,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,5,0,52301,530855.9429,,6190639.415,
4627,Arkansas,5,Faulkner,45,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,5,0,52301,530855.9429,,6190639.415,
4628,Arkansas,5,Boone,45,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,5,0,52301,2481985.797,,,
4629,Arkansas,5,Faulkner,45,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,5,0,52301,2481985.797,,,
4630,Arkansas,5,Boone,45,541,Fraxinus americana,36,Ash,Hardwood,5,0,52301,1170358.139,,,
4631,Arkansas,5,Faulkner,45,541,Fraxinus americana,36,Ash,Hardwood,5,0,52301,1170358.139,,,
4632,Arkansas,5,Boone,45,544,Fraxinus pennsylvanica,36,Ash,Hardwood,5,0,52301,551851.0996,,9109821.326,
4633,Arkansas,5,Faulkner,45,544,Fraxinus pennsylvanica,36,Ash,Hardwood,5,0,52301,551851.0996,,9109821.326,
4634,Arkansas,5,Boone,45,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,52301,4005985.987,15137419.74,9717771.289,13037428.2
4635,Arkansas,5,Faulkner,45,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,52301,4005985.987,15137419.74,9717771.289,13037428.2
4636,Arkansas,5,Boone,45,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,52301,1833330.993,3622115.266,,
4637,Arkansas,5,Faulkner,45,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,52301,1833330.993,3622115.266,,
4638,Arkansas,5,Boone,45,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,5,0,52301,2679749.334,16035763.4,15954657.33,31793578.03
4639,Arkansas,5,Faulkner,45,762,Prunus serotina,41,Other eastern soft hardwoods,Hardwood,5,0,52301,2679749.334,16035763.4,15954657.33,31793578.03
4640,Arkansas,5,Boone,45,766,Prunus americana,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,,,5178525.199,9725307.518
4641,Arkansas,5,Faulkner,45,766,Prunus americana,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,,,5178525.199,9725307.518
4642,Arkansas,5,Boone,45,802,Quercus alba,25,Select white oaks,Hardwood,5,0,52301,6749853.061,20477790.47,9440106.411,10999303.22
4643,Arkansas,5,Faulkner,45,802,Quercus alba,25,Select white oaks,Hardwood,5,0,52301,6749853.061,20477790.47,9440106.411,10999303.22
4644,Arkansas,5,Boone,45,812,Quercus falcata,28,Other red oaks,Hardwood,5,0,52301,10373485.49,16256215.4,31010648.8,18181193.79
4645,Arkansas,5,Faulkner,45,812,Quercus falcata,28,Other red oaks,Hardwood,5,0,52301,10373485.49,16256215.4,31010648.8,18181193.79
4646,Arkansas,5,Boone,45,813,Quercus pagoda,26,Select red oaks,Hardwood,5,0,52301,,,,18549540.49
4647,Arkansas,5,Faulkner,45,813,Quercus pagoda,26,Select red oaks,Hardwood,5,0,52301,,,,18549540.49
4648,Arkansas,5,Boone,45,824,Quercus marilandica,28,Other red oaks,Hardwood,5,0,52301,1647887.951,5853109.508,,
4649,Arkansas,5,Faulkner,45,824,Quercus marilandica,28,Other red oaks,Hardwood,5,0,52301,1647887.951,5853109.508,,
4650,Arkansas,5,Boone,45,831,Quercus phellos,28,Other red oaks,Hardwood,5,0,52301,958350.4334,,14233927.09,31077684.44
4651,Arkansas,5,Faulkner,45,831,Quercus phellos,28,Other red oaks,Hardwood,5,0,52301,958350.4334,,14233927.09,31077684.44
4652,Arkansas,5,Boone,45,835,Quercus stellata,27,Other white oaks,Hardwood,5,0,52301,8471110.481,19842377.66,49352230.92,153184030
4653,Arkansas,5,Faulkner,45,835,Quercus stellata,27,Other white oaks,Hardwood,5,0,52301,8471110.481,19842377.66,49352230.92,153184030
4654,Arkansas,5,Boone,45,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,5,0,52301,15452195.28,22039107.95,28117038.89,30073848.62
4655,Arkansas,5,Faulkner,45,971,Ulmus alata,41,Other eastern soft hardwoods,Hardwood,5,0,52301,15452195.28,22039107.95,28117038.89,30073848.62
4656,Arkansas,5,Boone,45,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,5,0,52301,,2631150.302,,
4657,Arkansas,5,Faulkner,45,972,Ulmus americana,41,Other eastern soft hardwoods,Hardwood,5,0,52301,,2631150.302,,
4658,Arkansas,5,Boone,45,8421,Pyrus calleryana,55,Urban-specific hardwoods,Hardwood,5,0,52301,611902.3005,,,
4659,Arkansas,5,Faulkner,45,8421,Pyrus calleryana,55,Urban-specific hardwoods,Hardwood,5,0,52301,611902.3005,,,
4660,Arkansas,5,Braxton,47,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,52301,6998319.894,31631014.89,43852525.75,31629438.03
4661,Arkansas,5,Franklin,47,68,Juniperus virginiana,9,Other eastern softwoods,Softwood,5,0,52301,6998319.894,31631014.89,43852525.75,31629438.03
4662,Arkansas,5,Braxton,47,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,5,0,52301,851998.1125,,5262470.104,
4663,Arkansas,5,Franklin,47,110,Pinus echinata,2,Loblolly and shortleaf pines,Softwood,5,0,52301,851998.1125,,5262470.104,
4664,Arkansas,5,Braxton,47,311,Acer barbatum,31,Hard maple,Hardwood,5,0,52301,,,23725228.97,16352816.77
4665,Arkansas,5,Franklin,47,311,Acer barbatum,31,Hard maple,Hardwood,5,0,52301,,,23725228.97,16352816.77
4666,Arkansas,5,Braxton,47,316,Acer rubrum,32,Soft maple,Hardwood,5,0,52301,5911002.477,,,
4667,Arkansas,5,Franklin,47,316,Acer rubrum,32,Soft maple,Hardwood,5,0,52301,5911002.477,,,
4668,Arkansas,5,Braxton,47,341,Ailanthus altissima,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,365318.4422,,,
4669,Arkansas,5,Franklin,47,341,Ailanthus altissima,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,365318.4422,,,
4670,Arkansas,5,Braxton,47,367,Asimina triloba,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,5536991.21,,,
4671,Arkansas,5,Franklin,47,367,Asimina triloba,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,5536991.21,,,
4672,Arkansas,5,Braxton,47,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,1726817.48,4450479.142,,
4673,Arkansas,5,Franklin,47,391,Carpinus caroliniana,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,1726817.48,4450479.142,,
4674,Arkansas,5,Braxton,47,402,Carya cordiformis,29,Hickory,Hardwood,5,0,52301,,3021792.487,,
4675,Arkansas,5,Franklin,47,402,Carya cordiformis,29,Hickory,Hardwood,5,0,52301,,3021792.487,,
4676,Arkansas,5,Braxton,47,407,Carya ovata,29,Hickory,Hardwood,5,0,52301,,,5052085.763,18768818.98
4677,Arkansas,5,Franklin,47,407,Carya ovata,29,Hickory,Hardwood,5,0,52301,,,5052085.763,18768818.98
4678,Arkansas,5,Braxton,47,408,Carya texana,29,Hickory,Hardwood,5,0,52301,5325141.537,17248345.89,35011597.53,40725251.88
4679,Arkansas,5,Franklin,47,408,Carya texana,29,Hickory,Hardwood,5,0,52301,5325141.537,17248345.89,35011597.53,40725251.88
4680,Arkansas,5,Braxton,47,409,Carya alba,29,Hickory,Hardwood,5,0,52301,1625271.861,14314390.44,,
4681,Arkansas,5,Franklin,47,409,Carya alba,29,Hickory,Hardwood,5,0,52301,1625271.861,14314390.44,,
4682,Arkansas,5,Braxton,47,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,5,0,52301,,,7593004.752,
4683,Arkansas,5,Franklin,47,461,Celtis laevigata,41,Other eastern soft hardwoods,Hardwood,5,0,52301,,,7593004.752,
4684,Arkansas,5,Braxton,47,462,Celtis occidentalis,41,Other eastern soft hardwoods,Hardwood,5,0,52301,1659239.37,3638696.981,,33892215.95
4685,Arkansas,5,Franklin,47,462,Celtis occidentalis,41,Other eastern soft hardwoods,Hardwood,5,0,52301,1659239.37,3638696.981,,33892215.95
4686,Arkansas,5,Braxton,47,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,453094.2617,3811498.789,,
4687,Arkansas,5,Franklin,47,471,Cercis canadensis,43,Eastern noncommercial hardwoods,Hardwood,5,0,52301,453094.2617,3811498.789,,
4688,Arkansas,5,Braxton,47,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,5,0,52301,,2713269.059,17864900.03,
4689,Arkansas,5,Franklin,47,491,Cornus florida,42,Other eastern hard hardwoods,Hardwood,5,0,52301,,2713269.059,17864900.03,
4690,Arkansas,5,Braxton,47,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,5,0,52301,1788029.877,,,
4691,Arkansas,5,Franklin,47,521,Diospyros virginiana,42,Other eastern hard hardwoods,Hardwood,5,0,52301,1788029.877,,,
4692,Arkansas,5,Braxton,47,541,Fraxinus americana,36,Ash,Hardwood,5,0,52301,7187213.962,,,
4693,Arkansas,5,Franklin,47,541,Fraxinus americana,36,Ash,Hardwood,5,0,52301,7187213.962,,,
4694,Arkansas,5,Braxton,47,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,52301,2754524.72,2001389.472,,15383153.46
4695,Arkansas,5,Franklin,47,611,Liquidambar styraciflua,34,Sweetgum,Hardwood,5,0,52301,2754524.72,2001389.472,,15383153.46
4696,Arkansas,5,Braxton,47,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,52301,3872383.565,12376047.98,,
4697,Arkansas,5,Franklin,47,693,Nyssa sylvatica,35,Tupelo and blackgum,Hardwood,5,0,52301,3872383.565,12376047.98,,
